12 Jul 2016 03:30:34 : Cipher , Wertfuzzy77#0274 , ;join
12 Jul 2016 03:30:42 : Cipher , Wertfuzzy77#0274 , ;playlist Sheeran Maroon
12 Jul 2016 03:31:33 : League Of Legends , Legit_0reo#9709 , -stop
12 Jul 2016 03:31:34 : League Of Legends , Aethex#0394 , <@156188661044477953> Successfully cleared the queue and stopped the current song.
12 Jul 2016 03:31:34 : League Of Legends , Aethex#0394 , <@156188661044477953> Skipped current song.
12 Jul 2016 03:31:55 : Cipher , Wertfuzzy77#0274 , ;song
12 Jul 2016 03:31:55 : Cipher , Botfuzzy77#2209 , No Song Playing
12 Jul 2016 03:31:58 : Cipher , Wertfuzzy77#0274 , ;relog
12 Jul 2016 03:31:59 : Cipher , Botfuzzy77#2209 , Relogging...
