13 Jul 2016 19:23:37 : Cipher , Wertfuzzy77#0274 , ;join
13 Jul 2016 19:23:43 : Cipher , Wertfuzzy77#0274 , ;playlist Maroon
13 Jul 2016 19:23:51 : Cipher , Botfuzzy77#2209 , Finished Adding songs from playlist(s)
13 Jul 2016 19:24:05 : Cipher , Wertfuzzy77#0274 , ;reload
13 Jul 2016 19:24:05 : Cipher , Botfuzzy77#2209 , Reloaded all Modules
13 Jul 2016 19:24:07 : Cipher , Wertfuzzy77#0274 , ;songs
13 Jul 2016 19:24:07 : Cipher , Botfuzzy77#2209 , Queue is Empty
13 Jul 2016 19:24:09 : Cipher , Wertfuzzy77#0274 , ;relog
13 Jul 2016 19:24:09 : Cipher , Botfuzzy77#2209 , Relogging...
